ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724341
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,LILY CARE LIMITED,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724342
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724343
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,PASSMONDS NURSING HOME,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724344
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HORIZON  RESIDENTIAL HOMES LTD,18/06/2021,754.29,RESIDENTIAL LONG TERM,V001724345
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,LITTLE HEATON CARE HOME,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724346
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ELIZABETH HOUSE OLDHAM LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724347
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ELIZABETH HOUSE OLDHAM LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724348
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,18/06/2021,1292.48,NURSING LONG TERM,V001724349
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724350
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,18/06/2021,702,RESIDENTIAL LONG TERM,V001724351
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,18/06/2021,1500,NURSING LONG TERM,V001724352
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HORIZON  RESIDENTIAL HOMES LTD,18/06/2021,1056,RESIDENTIAL LONG TERM,V001724353
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HORIZON  RESIDENTIAL HOMES LTD,18/06/2021,34.3,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V001724354
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,18/06/2021,1092,NURSING LONG TERM,V001724355
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HALF ACRE HOUSE,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724356
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724357
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724358
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,18/06/2021,1056,RESIDENTIAL LONG TERM,V001724359
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,18/06/2021,1056,RESIDENTIAL LONG TERM,V001724360
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,18/06/2021,1056,RESIDENTIAL LONG TERM,V001724361
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,FINBROOK LIMITED,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724362
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,FINBROOK LIMITED,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724363
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,18/06/2021,780,SHORT TERM CARE - RESIDENTIAL,V001724364
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,18/06/2021,1092,SHORT TERM CARE - RESIDENTIAL,V001724365
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,18/06/2021,1092,SHORT TERM CARE - RESIDENTIAL,V001724366
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,18/06/2021,312,SHORT TERM CARE - RESIDENTIAL,V001724367
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,18/06/2021,-226.28,ASSESSMENT CARE,V001724368
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ANTONI AND RIENZIE LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724369
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ROSEMARY CARE HOME,18/06/2021,-312,RESIDENTIAL LONG TERM,V001724370
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,FIELDHOUSE CARE HOME,18/06/2021,312,RESIDENTIAL LONG TERM,V001724371
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,FIELDHOUSE CARE HOME,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724372
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HURSTEAD HOUSE CARE HOME,18/06/2021,1092,SHORT TERM CARE - RESIDENTIAL,V001724373
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,LITTLE HEATON CARE HOME,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724374
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,CARE WORLDWIDE OLDHAM LTD,18/06/2021,1140,RESIDENTIAL LONG TERM,V001724375
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,PASSMONDS NURSING HOME,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724376
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,18/06/2021,1190,RESIDENTIAL LONG TERM,V001724377
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,18/06/2021,1092,NURSING LONG TERM,V001724378
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HORIZON  RESIDENTIAL HOMES LTD,18/06/2021,1056,RESIDENTIAL LONG TERM,V001724379
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HORIZON  RESIDENTIAL HOMES LTD,18/06/2021,158,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V001724380
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ASHBOURNE NURSING HOME,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724381
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ASHBOURNE NURSING HOME,18/06/2021,60,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V001724382
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,THE JOSEPH COX CHARITY,18/06/2021,1398.1,RESIDENTIAL LONG TERM,V001724383
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HALF ACRE HOUSE,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724384
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HALF ACRE HOUSE,18/06/2021,126,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V001724385
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,LEIGHTON HOUSE RETIREMENT HOME LIMITED,18/06/2021,1056,RESIDENTIAL LONG TERM,V001724386
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,AVERY HOMES MOSTON LIMITED,18/06/2021,1041.96,RESIDENTIAL LONG TERM,V001724387
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,AVERY HOMES MOSTON LIMITED,18/06/2021,200,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V001724388
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,BELVOIR CARE HOME LIMITED,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724389
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,BELVOIR CARE HOME LIMITED,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724390
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724391
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ANTONI AND RIENZIE LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724392
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ASHBOURNE NURSING HOME,18/06/2021,1092,NURSING LONG TERM,V001724393
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ASHBOURNE NURSING HOME,18/06/2021,234,ASSESSMENT CARE,V001724394
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD,18/06/2021,1297.68,NURSING LONG TERM,V001724395
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724396
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,LILY CARE LIMITED,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724397
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HIGHFIELD MANOR CARE HOME LTD,18/06/2021,1190,RESIDENTIAL LONG TERM,V001724398
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HIGHFIELD MANOR CARE HOME LTD,18/06/2021,663.43,SHORT TERM CARE - RESIDENTIAL,V001724399
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HIGHFIELD MANOR CARE HOME LTD,18/06/2021,516,SHORT TERM CARE - RESIDENTIAL,V001724400
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MT CARE PROPERTY LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724401
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,GP CARE SERVICES LTD,18/06/2021,1634,RESIDENTIAL LONG TERM,V001724402
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD,18/06/2021,1146,RESIDENTIAL LONG TERM,V001724403
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HIGHFIELD MANOR CARE HOME LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724404
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HURSTEAD HOUSE CARE HOME,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724405
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HIGHFIELD MANOR CARE HOME LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724406
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,18/06/2021,390,ASSESSMENT CARE,V001724407
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,18/06/2021,702,SHORT TERM CARE - RESIDENTIAL,V001724408
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,CIC GROUP EACHSTEP BLACKLEY,18/06/2021,1125.28,RESIDENTIAL LONG TERM,V001724409
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724410
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ORCHARD CARE HOMES,18/06/2021,1190,RESIDENTIAL LONG TERM,V001724411
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ORCHARD CARE HOMES,18/06/2021,1190,RESIDENTIAL LONG TERM,V001724412
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ORCHARD CARE HOMES,18/06/2021,150,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V001724413
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ORCHARD CARE HOMES,18/06/2021,150,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V001724414
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HURSTEAD HOUSE CARE HOME,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724415
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MONA CLIFFE RESIDENTIAL HOME,18/06/2021,1056,RESIDENTIAL LONG TERM,V001724416
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MONA CLIFFE RESIDENTIAL HOME,18/06/2021,50,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V001724417
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ASHBOURNE NURSING HOME,18/06/2021,1092,NURSING LONG TERM,V001724418
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ASHBOURNE NURSING HOME,18/06/2021,140,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V001724419
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,CALTON SYSTEMS LIMITED,18/06/2021,-510,SHORT TERM CARE - RESIDENTIAL,V001724420
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,CALTON SYSTEMS LIMITED,18/06/2021,-1190,SHORT TERM CARE - RESIDENTIAL,V001724421
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,CALTON SYSTEMS LIMITED,18/06/2021,-1190,SHORT TERM CARE - RESIDENTIAL,V001724422
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ROSEMARY CARE HOME,18/06/2021,234,SHORT TERM CARE - RESIDENTIAL,V001724423
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,PASSMONDS NURSING HOME,18/06/2021,1012,RESIDENTIAL LONG TERM,V001724424
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,FINBROOK LIMITED,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724425
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HURSTEAD HOUSE CARE HOME,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724426
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,18/06/2021,1092,NURSING LONG TERM,V001724427
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,18/06/2021,1056,RESIDENTIAL LONG TERM,V001724428
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,18/06/2021,1056,RESIDENTIAL LONG TERM,V001724429
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,18/06/2021,1056,RESIDENTIAL LONG TERM,V001724430
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,18/06/2021,20,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V001724431
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,18/06/2021,20,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V001724432
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,18/06/2021,20,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V001724433
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD,18/06/2021,1236,NURSING LONG TERM,V001724434
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724435
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,LEIGHTON HOUSE RETIREMENT HOME LIMITED,18/06/2021,1056,RESIDENTIAL LONG TERM,V001724436
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,BARCHESTER HEALTHCARE HOMES,18/06/2021,2500,RESIDENTIAL LONG TERM,V001724437
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,18/06/2021,1190,RESIDENTIAL LONG TERM,V001724438
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724439
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ARCHMOOR CARE HOME,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724440
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ARCHMOOR CARE HOME,18/06/2021,20,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V001724441
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ANTONI AND RIENZIE LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724442
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HORIZON  RESIDENTIAL HOMES LTD,18/06/2021,1056,RESIDENTIAL LONG TERM,V001724443
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,CIC GROUP EACHSTEP BLACKLEY,18/06/2021,120,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V001724444
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,CIC GROUP EACHSTEP BLACKLEY,18/06/2021,1125.28,RESIDENTIAL LONG TERM,V001724445
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,CADE CARE LTD,18/06/2021,12442.62,RESIDENTIAL LONG TERM,V001724446
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HC ONE LTD,18/06/2021,1056,RESIDENTIAL LONG TERM,V001724447
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HURSTEAD HOUSE CARE HOME,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724448
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MT CARE PROPERTY LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724449
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724450
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,STANSFIELD HALL CARE HOME,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724451
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,STANSFIELD HALL CARE HOME,18/06/2021,118,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V001724452
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,LANGLEY HOUSE TRUST,18/06/2021,3481.4,RESIDENTIAL LONG TERM,V001724453
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,18/06/2021,1092,SHORT TERM CARE - RESIDENTIAL,V001724454
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HC ONE LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724455
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HIGHFIELD MANOR CARE HOME LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724456
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,BELVOIR CARE HOME LIMITED,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724457
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,BELVOIR CARE HOME LIMITED,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724458
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,18/06/2021,1092,NURSING LONG TERM,V001724459
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,STANSFIELD HALL CARE HOME,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724460
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,STANSFIELD HALL CARE HOME,18/06/2021,80,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V001724461
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MT CARE PROPERTY LTD,18/06/2021,1190,RESIDENTIAL LONG TERM,V001724462
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ANTONI AND RIENZIE LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724463
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ROSEMARY CARE HOME,18/06/2021,-312,RESIDENTIAL LONG TERM,V001724464
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ROSEMARY CARE HOME,18/06/2021,-33.71,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V001724465
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724466
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD,18/06/2021,1146,NURSING LONG TERM,V001724467
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,18/06/2021,1190,NURSING LONG TERM,V001724468
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,HEALEY CARE LTD,18/06/2021,1200,RESIDENTIAL LONG TERM,V001724469
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,PASSMONDS NURSING HOME,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724470
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,DENTAK CARE AND SERVICES LTD,18/06/2021,1092,NURSING LONG TERM,V001724471
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD,18/06/2021,2573.68,NURSING LONG TERM,V001724472
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,18/06/2021,1146,RESIDENTIAL LONG TERM,V001724473
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,18/06/2021,1146,RESIDENTIAL LONG TERM,V001724474
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,18/06/2021,1146,RESIDENTIAL LONG TERM,V001724475
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD,18/06/2021,2573.68,NURSING LONG TERM,V001724476
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,PRIORY GROUP,18/06/2021,6906.42,RESIDENTIAL LONG TERM,V001724477
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,PASSMONDS NURSING HOME,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724478
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ATLANTIS MEDICARE LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724479
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,PASSMONDS NURSING HOME,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724480
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ASHBOURNE NURSING HOME,18/06/2021,390,SHORT TERM CARE - RESIDENTIAL,V001724481
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ASHBOURNE NURSING HOME,18/06/2021,73.71,ASSESSMENT CARE,V001724482
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,FERN BANK THERAPEUTIC COMMUNITY LTD,18/06/2021,1433,RESIDENTIAL LONG TERM,V001724483
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,GP CARE SERVICES LTD,18/06/2021,1000,RESIDENTIAL LONG TERM,V001724484
ROCHDALE BOROUGH COUNCIL,18/06/2021,ADULT CARE LCO FUNCTIONS,ATLANTIS MEDICARE LTD,18/06/2021,1092,RESIDENTIAL LONG TERM,V001724485
